token_id,timestamp,open,high,low,close,volume
ethereum,2025-02-06 00:00:00,2790.5521609256075,2790.5521609256075,2790.5521609256075,2790.5521609256075,30026391038.27177
ethereum,2025-02-07 00:00:00,2686.662316793651,2686.662316793651,2686.662316793651,2686.662316793651,31349967107.97825
ethereum,2025-02-08 00:00:00,2623.4507017824767,2623.4507017824767,2623.4507017824767,2623.4507017824767,30948837988.08186
ethereum,2025-02-09 00:00:00,2635.6011418023404,2635.6011418023404,2635.6011418023404,2635.6011418023404,16335613332.591795
ethereum,2025-02-10 00:00:00,2632.5358220552475,2632.5358220552475,2632.5358220552475,2632.5358220552475,17155535243.908037
ethereum,2025-02-11 00:00:00,2660.2967996436387,2660.2967996436387,2660.2967996436387,2660.2967996436387,18843420567.42921
ethereum,2025-02-12 00:00:00,2603.0333698049267,2603.0333698049267,2603.0333698049267,2603.0333698049267,21212910085.211273
ethereum,2025-02-13 00:00:00,2736.2703136032396,2736.2703136032396,2736.2703136032396,2736.2703136032396,26503660438.845695
ethereum,2025-02-14 00:00:00,2675.7090007037627,2675.7090007037627,2675.7090007037627,2675.7090007037627,18938191215.29619
ethereum,2025-02-15 00:00:00,2724.6698335873957,2724.6698335873957,2724.6698335873957,2724.6698335873957,17416785872.704834
ethereum,2025-02-16 00:00:00,2692.8213863864253,2692.8213863864253,2692.8213863864253,2692.8213863864253,8896321414.559013
ethereum,2025-02-17 00:00:00,2659.9017474093457,2659.9017474093457,2659.9017474093457,2659.9017474093457,8757895115.47748
ethereum,2025-02-18 00:00:00,2741.9050800956124,2741.9050800956124,2741.9050800956124,2741.9050800956124,24666373348.432693
ethereum,2025-02-19 00:00:00,2669.4945006896073,2669.4945006896073,2669.4945006896073,2669.4945006896073,24353300611.506603
ethereum,2025-02-20 00:00:00,2714.8018364720533,2714.8018364720533,2714.8018364720533,2714.8018364720533,13398586820.912325
ethereum,2025-02-21 00:00:00,2741.5933625994785,2741.5933625994785,2741.5933625994785,2741.5933625994785,14550027648.522171
ethereum,2025-02-22 00:00:00,2658.3470942919384,2658.3470942919384,2658.3470942919384,2658.3470942919384,31770375573.3895
ethereum,2025-02-23 00:00:00,2764.355233404291,2764.355233404291,2764.355233404291,2764.355233404291,17576653979.14654
ethereum,2025-02-24 00:00:00,2827.1844084879804,2827.1844084879804,2827.1844084879804,2827.1844084879804,21394599890.269897
ethereum,2025-02-25 00:00:00,2503.103420098605,2503.103420098605,2503.103420098605,2503.103420098605,31014455208.756138
ethereum,2025-02-26 00:00:00,2495.315451693047,2495.315451693047,2495.315451693047,2495.315451693047,42875934003.323944
ethereum,2025-02-27 00:00:00,2325.853934699374,2325.853934699374,2325.853934699374,2325.853934699374,28109120496.698666
ethereum,2025-02-28 00:00:00,2305.3229378029837,2305.3229378029837,2305.3229378029837,2305.3229378029837,89259450649.58
ethereum,2025-03-01 00:00:00,2235.204208608959,2235.204208608959,2235.204208608959,2235.204208608959,32905594283.00643
ethereum,2025-03-02 00:00:00,2212.8243514969954,2212.8243514969954,2212.8243514969954,2212.8243514969954,16103021679.018568
ethereum,2025-03-03 00:00:00,2517.3382391622977,2517.3382391622977,2517.3382391622977,2517.3382391622977,37907412347.33495
ethereum,2025-03-04 00:00:00,2148.199533470228,2148.199533470228,2148.199533470228,2148.199533470228,33501080617.480988
ethereum,2025-03-05 00:00:00,2171.496943535016,2171.496943535016,2171.496943535016,2171.496943535016,35524086282.76523
ethereum,2025-03-06 00:00:00,2241.3841149187283,2241.3841149187283,2241.3841149187283,2241.3841149187283,22236307931.758247
ethereum,2025-03-07 00:00:00,2202.3207363495417,2202.3207363495417,2202.3207363495417,2202.3207363495417,19895800679.328133
ethereum,2025-03-08 00:00:00,2140.7498089428914,2140.7498089428914,2140.7498089428914,2140.7498089428914,21716710066.08888
ethereum,2025-03-09 00:00:00,2199.9995000805707,2199.9995000805707,2199.9995000805707,2199.9995000805707,11257666715.795546
ethereum,2025-03-10 00:00:00,2017.265460184326,2017.265460184326,2017.265460184326,2017.265460184326,17577023963.685375
ethereum,2025-03-11 00:00:00,1879.1231054991026,1879.1231054991026,1879.1231054991026,1879.1231054991026,36577317615.21765
ethereum,2025-03-12 00:00:00,1921.3099227587034,1921.3099227587034,1921.3099227587034,1921.3099227587034,30046602111.893852
ethereum,2025-03-13 00:00:00,1910.6551381032464,1910.6551381032464,1910.6551381032464,1910.6551381032464,24499314730.70381
ethereum,2025-03-14 00:00:00,1862.7949366490388,1862.7949366490388,1862.7949366490388,1862.7949366490388,19212414462.181553
ethereum,2025-03-15 00:00:00,1910.6662703455045,1910.6662703455045,1910.6662703455045,1910.6662703455045,12949972214.265629
ethereum,2025-03-16 00:00:00,1939.7856881721348,1939.7856881721348,1939.7856881721348,1939.7856881721348,6944891086.050841
ethereum,2025-03-17 00:00:00,1887.7643429692785,1887.7643429692785,1887.7643429692785,1887.7643429692785,9486242392.181334
ethereum,2025-03-18 00:00:00,1929.1833577618722,1929.1833577618722,1929.1833577618722,1929.1833577618722,11251166846.249075
ethereum,2025-03-19 00:00:00,1932.7964059050657,1932.7964059050657,1932.7964059050657,1932.7964059050657,10887619567.393353
ethereum,2025-03-20 00:00:00,2060.728601068271,2060.728601068271,2060.728601068271,2060.728601068271,20374739988.65224
ethereum,2025-03-21 00:00:00,1980.831780524645,1980.831780524645,1980.831780524645,1980.831780524645,14303790085.616615
ethereum,2025-03-22 00:00:00,1964.5293833168294,1964.5293833168294,1964.5293833168294,1964.5293833168294,9890112887.282015
ethereum,2025-03-23 00:00:00,1979.5449257665966,1979.5449257665966,1979.5449257665966,1979.5449257665966,6195605844.536302
ethereum,2025-03-24 00:00:00,2001.0470230951883,2001.0470230951883,2001.0470230951883,2001.0470230951883,7991413702.677865
ethereum,2025-03-25 00:00:00,2077.739325831977,2077.739325831977,2077.739325831977,2077.739325831977,15676451247.546822
ethereum,2025-03-26 00:00:00,2068.598435049149,2068.598435049149,2068.598435049149,2068.598435049149,12563169733.005245
ethereum,2025-03-27 00:00:00,2009.8835432902426,2009.8835432902426,2009.8835432902426,2009.8835432902426,14024859854.906677
ethereum,2025-03-28 00:00:00,2003.3034241292064,2003.3034241292064,2003.3034241292064,2003.3034241292064,12136188059.422693
ethereum,2025-03-29 00:00:00,1896.9173600459985,1896.9173600459985,1896.9173600459985,1896.9173600459985,18419487648.39739
ethereum,2025-03-30 00:00:00,1829.2745211803463,1829.2745211803463,1829.2745211803463,1829.2745211803463,12924117064.878807
ethereum,2025-03-31 00:00:00,1805.3378779435934,1805.3378779435934,1805.3378779435934,1805.3378779435934,10056531345.160347
ethereum,2025-04-01 00:00:00,1824.2071367609847,1824.2071367609847,1824.2071367609847,1824.2071367609847,17022367813.88877
ethereum,2025-04-02 00:00:00,1907.1671522994227,1907.1671522994227,1907.1671522994227,1907.1671522994227,15899367803.5509
ethereum,2025-04-03 00:00:00,1795.761850567479,1795.761850567479,1795.761850567479,1795.761850567479,23450470660.978283
ethereum,2025-04-04 00:00:00,1818.2844199542053,1818.2844199542053,1818.2844199542053,1818.2844199542053,16999031833.158594
ethereum,2025-04-05 00:00:00,1814.4807753449506,1814.4807753449506,1814.4807753449506,1814.4807753449506,19459233591.298603
ethereum,2025-04-06 00:00:00,1809.935827172196,1809.935827172196,1809.935827172196,1809.935827172196,6780827627.545529
ethereum,2025-04-07 00:00:00,1574.6321611455576,1574.6321611455576,1574.6321611455576,1574.6321611455576,23485484227.161697
ethereum,2025-04-08 00:00:00,1555.909812570873,1555.909812570873,1555.909812570873,1555.909812570873,49416724296.56089
ethereum,2025-04-09 00:00:00,1471.3608854365523,1471.3608854365523,1471.3608854365523,1471.3608854365523,22451028357.384758
ethereum,2025-04-10 00:00:00,1662.5331604641576,1662.5331604641576,1662.5331604641576,1662.5331604641576,41589589714.84994
ethereum,2025-04-11 00:00:00,1523.928624242526,1523.928624242526,1523.928624242526,1523.928624242526,20486375929.10568
ethereum,2025-04-12 00:00:00,1568.131690125936,1568.131690125936,1568.131690125936,1568.131690125936,14195085224.783228
ethereum,2025-04-13 00:00:00,1645.8625733156498,1645.8625733156498,1645.8625733156498,1645.8625733156498,11756571644.476357
ethereum,2025-04-14 00:00:00,1595.4227460001084,1595.4227460001084,1595.4227460001084,1595.4227460001084,13775001676.60885
ethereum,2025-04-15 00:00:00,1621.543195596693,1621.543195596693,1621.543195596693,1621.543195596693,15415724739.820591
ethereum,2025-04-16 00:00:00,1587.8222244021401,1587.8222244021401,1587.8222244021401,1587.8222244021401,11786525215.180002
ethereum,2025-04-17 00:00:00,1577.7073516760117,1577.7073516760117,1577.7073516760117,1577.7073516760117,13120084885.866234
ethereum,2025-04-18 00:00:00,1583.4764497002345,1583.4764497002345,1583.4764497002345,1583.4764497002345,9437178720.867388
ethereum,2025-04-19 00:00:00,1589.1516208270755,1589.1516208270755,1589.1516208270755,1589.1516208270755,5254078676.877919
ethereum,2025-04-20 00:00:00,1615.0502549158562,1615.0502549158562,1615.0502549158562,1615.0502549158562,5148626529.402773
ethereum,2025-04-21 00:00:00,1585.4600253443446,1585.4600253443446,1585.4600253443446,1585.4600253443446,6695768150.024456
ethereum,2025-04-22 00:00:00,1577.4465595922347,1577.4465595922347,1577.4465595922347,1577.4465595922347,15275062279.387148
ethereum,2025-04-23 00:00:00,1759.7064599311093,1759.7064599311093,1759.7064599311093,1759.7064599311093,24271980430.95098
ethereum,2025-04-24 00:00:00,1793.969849485534,1793.969849485534,1793.969849485534,1793.969849485534,22099177230.61867
ethereum,2025-04-25 00:00:00,1769.3925107354407,1769.3925107354407,1769.3925107354407,1769.3925107354407,12923295609.972548
ethereum,2025-04-26 00:00:00,1788.7981804331257,1788.7981804331257,1788.7981804331257,1788.7981804331257,15656748328.784924
ethereum,2025-04-27 00:00:00,1821.2695303291391,1821.2695303291391,1821.2695303291391,1821.2695303291391,10293614895.776522
ethereum,2025-04-28 00:00:00,1793.6918440730135,1793.6918440730135,1793.6918440730135,1793.6918440730135,9632458065.106846
ethereum,2025-04-28 05:34:16,1795.8079300452482,1795.8079300452482,1795.8079300452482,1795.8079300452482,9786665295.006685
tether,2024-04-29 00:00:00,0.99988078655484,0.99988078655484,0.99988078655484,0.99988078655484,27049406292.840397
tether,2024-04-30 00:00:00,0.9993436818998165,0.9993436818998165,0.9993436818998165,0.9993436818998165,38139636681.8265
tether,2024-05-01 00:00:00,0.9986938790035196,0.9986938790035196,0.9986938790035196,0.9986938790035196,56725470797.89405
tether,2024-05-02 00:00:00,0.9987498794841063,0.9987498794841063,0.9987498794841063,0.9987498794841063,72014939975.49811
tether,2024-05-03 00:00:00,0.999972454955312,0.999972454955312,0.999972454955312,0.999972454955312,25926124348.152046
tether,2024-05-04 00:00:00,0.9999507278675663,0.9999507278675663,0.9999507278675663,0.9999507278675663,48469081255.82835
tether,2024-05-05 00:00:00,1.0001416518193977,1.0001416518193977,1.0001416518193977,1.0001416518193977,18957049449.614773
tether,2024-05-06 00:00:00,0.9995723091594041,0.9995723091594041,0.9995723091594041,0.9995723091594041,30411518674.03102
tether,2024-05-07 00:00:00,0.9998138378099068,0.9998138378099068,0.9998138378099068,0.9998138378099068,38219096944.1477
tether,2024-05-08 00:00:00,1.0001719699220128,1.0001719699220128,1.0001719699220128,1.0001719699220128,37445037936.394875
tether,2024-05-09 00:00:00,0.9998603041899017,0.9998603041899017,0.9998603041899017,0.9998603041899017,28949801717.828625
tether,2024-05-10 00:00:00,1.0002587983772435,1.0002587983772435,1.0002587983772435,1.0002587983772435,34523524402.03262
tether,2024-05-11 00:00:00,0.9998341390120163,0.9998341390120163,0.9998341390120163,0.9998341390120163,43232517722.68534
tether,2024-05-12 00:00:00,0.9996425870156772,0.9996425870156772,0.9996425870156772,0.9996425870156772,22331143157.77325
tether,2024-05-13 00:00:00,0.9992802660885272,0.9992802660885272,0.9992802660885272,0.9992802660885272,15718975274.166208
tether,2024-05-14 00:00:00,1.0000690328912964,1.0000690328912964,1.0000690328912964,1.0000690328912964,28841941488.743965
tether,2024-05-15 00:00:00,0.9994961955158256,0.9994961955158256,0.9994961955158256,0.9994961955158256,24000203926.677433
tether,2024-05-16 00:00:00,0.9995957392910128,0.9995957392910128,0.9995957392910128,0.9995957392910128,52875951097.02593
tether,2024-05-17 00:00:00,0.9999186539692309,0.9999186539692309,0.9999186539692309,0.9999186539692309,44753719413.664566
tether,2024-05-18 00:00:00,1.0011081742368966,1.0011081742368966,1.0011081742368966,1.0011081742368966,33675697294.121883
tether,2024-05-19 00:00:00,0.9996616250301112,0.9996616250301112,0.9996616250301112,0.9996616250301112,21311994749.00797
tether,2024-05-20 00:00:00,0.9999453832311869,0.9999453832311869,0.9999453832311869,0.9999453832311869,26754870638.64867
tether,2024-05-21 00:00:00,1.0003015164913203,1.0003015164913203,1.0003015164913203,1.0003015164913203,90454416172.77364
tether,2024-05-22 00:00:00,0.9988873694830204,0.9988873694830204,0.9988873694830204,0.9988873694830204,78331340591.20908
tether,2024-05-23 00:00:00,0.9997776261342576,0.9997776261342576,0.9997776261342576,0.9997776261342576,55141101523.06943
tether,2024-05-24 00:00:00,0.9998647123182286,0.9998647123182286,0.9998647123182286,0.9998647123182286,49539468576.81446
tether,2024-05-25 00:00:00,0.9995335615501373,0.9995335615501373,0.9995335615501373,0.9995335615501373,50102108485.43891
tether,2024-05-26 00:00:00,0.9998771328732462,0.9998771328732462,0.9998771328732462,0.9998771328732462,13633970949.001835
tether,2024-05-27 00:00:00,0.9997678096337183,0.9997678096337183,0.9997678096337183,0.9997678096337183,19519736353.28439
tether,2024-05-28 00:00:00,0.9992578794997635,0.9992578794997635,0.9992578794997635,0.9992578794997635,43131933173.84155
tether,2024-05-29 00:00:00,0.9988491163088936,0.9988491163088936,0.9988491163088936,0.9988491163088936,43726991692.61125
tether,2024-05-30 00:00:00,0.9989229073165884,0.9989229073165884,0.9989229073165884,0.9989229073165884,40940344137.49541
tether,2024-05-31 00:00:00,0.9995210338137629,0.9995210338137629,0.9995210338137629,0.9995210338137629,43071993821.73828
tether,2024-06-01 00:00:00,0.9992101884537414,0.9992101884537414,0.9992101884537414,0.9992101884537414,41421075453.24247
tether,2024-06-02 00:00:00,0.9993768891230614,0.9993768891230614,0.9993768891230614,0.9993768891230614,20447879875.558994
tether,2024-06-03 00:00:00,0.9993446238202418,0.9993446238202418,0.9993446238202418,0.9993446238202418,31184782187.486652
tether,2024-06-04 00:00:00,0.9998835953788076,0.9998835953788076,0.9998835953788076,0.9998835953788076,34904641166.35463
tether,2024-06-05 00:00:00,1.0001566410540734,1.0001566410540734,1.0001566410540734,1.0001566410540734,44222046309.48048
tether,2024-06-06 00:00:00,1.0007556119348036,1.0007556119348036,1.0007556119348036,1.0007556119348036,39968732633.59248
tether,2024-06-07 00:00:00,0.9995558015878527,0.9995558015878527,0.9995558015878527,0.9995558015878527,34761441539.12617
tether,2024-06-08 00:00:00,0.9995937425288955,0.9995937425288955,0.9995937425288955,0.9995937425288955,46659462470.70922
tether,2024-06-09 00:00:00,0.9999383223706239,0.9999383223706239,0.9999383223706239,0.9999383223706239,20697265280.135807
tether,2024-06-10 00:00:00,1.0000655674258474,1.0000655674258474,1.0000655674258474,1.0000655674258474,25665577845.428993
tether,2024-06-11 00:00:00,0.9997216337476131,0.9997216337476131,0.9997216337476131,0.9997216337476131,26966249605.891056
tether,2024-06-12 00:00:00,0.9997068484256737,0.9997068484256737,0.9997068484256737,0.9997068484256737,62683374759.63626
tether,2024-06-13 00:00:00,0.9996372500993125,0.9996372500993125,0.9996372500993125,0.9996372500993125,52702741353.063995
tether,2024-06-14 00:00:00,0.9990786378837974,0.9990786378837974,0.9990786378837974,0.9990786378837974,48300315771.27728
tether,2024-06-15 00:00:00,0.9993666468326642,0.9993666468326642,0.9993666468326642,0.9993666468326642,33193204533.96984
tether,2024-06-16 00:00:00,0.9993716108139197,0.9993716108139197,0.9993716108139197,0.9993716108139197,16835750587.227045
tether,2024-06-17 00:00:00,0.9992633870759763,0.9992633870759763,0.9992633870759763,0.9992633870759763,23036741022.24194
tether,2024-06-18 00:00:00,0.9996302782300592,0.9996302782300592,0.9996302782300592,0.9996302782300592,48850734392.516525
tether,2024-06-19 00:00:00,0.9999173021583037,0.9999173021583037,0.9999173021583037,0.9999173021583037,65360908471.78843
tether,2024-06-20 00:00:00,0.9999378887247978,0.9999378887247978,0.9999378887247978,0.9999378887247978,39949863712.77511
tether,2024-06-21 00:00:00,0.9990504257522792,0.9990504257522792,0.9990504257522792,0.9990504257522792,44945960704.186295
tether,2024-06-22 00:00:00,0.999555222126035,0.999555222126035,0.999555222126035,0.999555222126035,43893406308.47928
tether,2024-06-23 00:00:00,0.9995055976043158,0.9995055976043158,0.9995055976043158,0.9995055976043158,19701704722.985096
tether,2024-06-24 00:00:00,0.9989494996815242,0.9989494996815242,0.9989494996815242,0.9989494996815242,19316307154.72387
tether,2024-06-25 00:00:00,0.9998285677569877,0.9998285677569877,0.9998285677569877,0.9998285677569877,66865912205.410065
tether,2024-06-26 00:00:00,0.9999185844280659,0.9999185844280659,0.9999185844280659,0.9999185844280659,44619218094.29123
tether,2024-06-27 00:00:00,0.9991778997156384,0.9991778997156384,0.9991778997156384,0.9991778997156384,34040109692.79102
tether,2024-06-28 00:00:00,0.9987273289113273,0.9987273289113273,0.9987273289113273,0.9987273289113273,37624552393.367355
tether,2024-06-29 00:00:00,0.9981307322144337,0.9981307322144337,0.9981307322144337,0.9981307322144337,33496485612.17793
tether,2024-06-30 00:00:00,0.9983660863653104,0.9983660863653104,0.9983660863653104,0.9983660863653104,19268600701.380608
tether,2024-07-01 00:00:00,0.9985060906120263,0.9985060906120263,0.9985060906120263,0.9985060906120263,13932169281.356852
tether,2024-07-02 00:00:00,0.9990317918644189,0.9990317918644189,0.9990317918644189,0.9990317918644189,36518090615.93045
tether,2024-07-03 00:00:00,0.9986670243216359,0.9986670243216359,0.9986670243216359,0.9986670243216359,29248876616.07504
tether,2024-07-04 00:00:00,0.9991387521107139,0.9991387521107139,0.9991387521107139,0.9991387521107139,44663234633.41464
tether,2024-07-05 00:00:00,0.9991557712807249,0.9991557712807249,0.9991557712807249,0.9991557712807249,35681450036.45298
tether,2024-07-06 00:00:00,1.0003636009107908,1.0003636009107908,1.0003636009107908,1.0003636009107908,80934563648.50896
tether,2024-07-07 00:00:00,1.000527073275139,1.000527073275139,1.000527073275139,1.000527073275139,35981770145.6616
tether,2024-07-08 00:00:00,0.9998589229979054,0.9998589229979054,0.9998589229979054,0.9998589229979054,35256610769.92545
tether,2024-07-09 00:00:00,0.9997615658275408,0.9997615658275408,0.9997615658275408,0.9997615658275408,55950042632.39125
tether,2024-07-10 00:00:00,0.9996032441790447,0.9996032441790447,0.9996032441790447,0.9996032441790447,41841228111.96844
tether,2024-07-11 00:00:00,0.9996552421122005,0.9996552421122005,0.9996552421122005,0.9996552421122005,36615722884.28309
tether,2024-07-12 00:00:00,1.0003267253125347,1.0003267253125347,1.0003267253125347,1.0003267253125347,44417474762.1028
tether,2024-07-13 00:00:00,1.0000963594871595,1.0000963594871595,1.0000963594871595,1.0000963594871595,23344084129.811325
tether,2024-07-14 00:00:00,0.9997684745030868,0.9997684745030868,0.9997684745030868,0.9997684745030868,24841806279.438526
tether,2024-07-15 00:00:00,0.9999001981281675,0.9999001981281675,0.9999001981281675,0.9999001981281675,34298224466.333893
tether,2024-07-16 00:00:00,1.0009423198959873,1.0009423198959873,1.0009423198959873,1.0009423198959873,52254437490.47217
tether,2024-07-17 00:00:00,1.0006031990553341,1.0006031990553341,1.0006031990553341,1.0006031990553341,42777376777.15742
tether,2024-07-18 00:00:00,0.9998418455876964,0.9998418455876964,0.9998418455876964,0.9998418455876964,47999369412.394005
tether,2024-07-19 00:00:00,0.9994782714431326,0.9994782714431326,0.9994782714431326,0.9994782714431326,39289247477.077324
tether,2024-07-20 00:00:00,1.0004466894416701,1.0004466894416701,1.0004466894416701,1.0004466894416701,50719521972.03306
tether,2024-07-21 00:00:00,1.0003642286185612,1.0003642286185612,1.0003642286185612,1.0003642286185612,30224251985.548214
tether,2024-07-22 00:00:00,1.0006706092149187,1.0006706092149187,1.0006706092149187,1.0006706092149187,42649591757.95112
tether,2024-07-23 00:00:00,1.0004649642622994,1.0004649642622994,1.0004649642622994,1.0004649642622994,38644015908.25626
tether,2024-07-24 00:00:00,1.0001527910056072,1.0001527910056072,1.0001527910056072,1.0001527910056072,62065120316.854485
tether,2024-07-25 00:00:00,1.0000472998520686,1.0000472998520686,1.0000472998520686,1.0000472998520686,46390952217.8828
tether,2024-07-26 00:00:00,0.9998243303332756,0.9998243303332756,0.9998243303332756,0.9998243303332756,46497263779.15064
tether,2024-07-27 00:00:00,1.0001481078385845,1.0001481078385845,1.0001481078385845,1.0001481078385845,44904571679.14791
tether,2024-07-28 00:00:00,1.0000226501099705,1.0000226501099705,1.0000226501099705,1.0000226501099705,40127656217.77788
tether,2024-07-29 00:00:00,1.0001652775682102,1.0001652775682102,1.0001652775682102,1.0001652775682102,26841500104.986618
tether,2024-07-30 00:00:00,1.0000523631764198,1.0000523631764198,1.0000523631764198,1.0000523631764198,57812247155.517784
tether,2024-07-31 00:00:00,0.9996921913215338,0.9996921913215338,0.9996921913215338,0.9996921913215338,25410424388.074238
tether,2024-08-01 00:00:00,0.9999272043785806,0.9999272043785806,0.9999272043785806,0.9999272043785806,46112131810.015526
tether,2024-08-02 00:00:00,0.9992069326240535,0.9992069326240535,0.9992069326240535,0.9992069326240535,52804343957.44621
tether,2024-08-03 00:00:00,0.9986497455434522,0.9986497455434522,0.9986497455434522,0.9986497455434522,53556320077.208786
tether,2024-08-04 00:00:00,0.9995289420492683,0.9995289420492683,0.9995289420492683,0.9995289420492683,42795668912.55556
tether,2024-08-05 00:00:00,0.9983319963740614,0.9983319963740614,0.9983319963740614,0.9983319963740614,31708905886.721657
tether,2024-08-06 00:00:00,0.9983384299101173,0.9983384299101173,0.9983384299101173,0.9983384299101173,142007528296.11038
tether,2024-08-07 00:00:00,0.9997954811024553,0.9997954811024553,0.9997954811024553,0.9997954811024553,77801860523.48775
tether,2024-08-08 00:00:00,0.9999781393666202,0.9999781393666202,0.9999781393666202,0.9999781393666202,67657578689.02249
tether,2024-08-09 00:00:00,1.0009348485724234,1.0009348485724234,1.0009348485724234,1.0009348485724234,58004219782.41032
tether,2024-08-10 00:00:00,1.0024290666767897,1.0024290666767897,1.0024290666767897,1.0024290666767897,47994841969.53526
tether,2024-08-11 00:00:00,1.0001710951692424,1.0001710951692424,1.0001710951692424,1.0001710951692424,23762254605.212345
tether,2024-08-12 00:00:00,1.0006695520459041,1.0006695520459041,1.0006695520459041,1.0006695520459041,36552652812.04151
tether,2024-08-13 00:00:00,1.0001393749505667,1.0001393749505667,1.0001393749505667,1.0001393749505667,54903256228.77014
tether,2024-08-14 00:00:00,1.0008777600254406,1.0008777600254406,1.0008777600254406,1.0008777600254406,47503291528.0233
tether,2024-08-15 00:00:00,1.0000430376218774,1.0000430376218774,1.0000430376218774,1.0000430376218774,47621751537.924545
tether,2024-08-16 00:00:00,1.0000905569496674,1.0000905569496674,1.0000905569496674,1.0000905569496674,47577105225.76945
tether,2024-08-17 00:00:00,0.9998031890286656,0.9998031890286656,0.9998031890286656,0.9998031890286656,43714130658.03507
tether,2024-08-18 00:00:00,1.000201202070622,1.000201202070622,1.000201202070622,1.000201202070622,15180842043.11582
tether,2024-08-19 00:00:00,0.9985984281635789,0.9985984281635789,0.9985984281635789,0.9985984281635789,29075460609.883625
tether,2024-08-20 00:00:00,1.0009990692483224,1.0009990692483224,1.0009990692483224,1.0009990692483224,37748045857.825066
tether,2024-08-21 00:00:00,0.9999301030147147,0.9999301030147147,0.9999301030147147,0.9999301030147147,44677155509.47192
tether,2024-08-22 00:00:00,1.0004049197589533,1.0004049197589533,1.0004049197589533,1.0004049197589533,43451629655.00184
tether,2024-08-23 00:00:00,1.0000893379281615,1.0000893379281615,1.0000893379281615,1.0000893379281615,39760183764.48847
tether,2024-08-24 00:00:00,1.0015577204672534,1.0015577204672534,1.0015577204672534,1.0015577204672534,45892281337.958046
tether,2024-08-25 00:00:00,1.001390030743097,1.001390030743097,1.001390030743097,1.001390030743097,40007652022.96911
tether,2024-08-26 00:00:00,0.9997108868336821,0.9997108868336821,0.9997108868336821,0.9997108868336821,33123507245.214764
tether,2024-08-27 00:00:00,0.9999429851247148,0.9999429851247148,0.9999429851247148,0.9999429851247148,42087551883.17527
tether,2024-08-28 00:00:00,0.9991055625467704,0.9991055625467704,0.9991055625467704,0.9991055625467704,59445193965.258736
tether,2024-08-29 00:00:00,0.9991098226668258,0.9991098226668258,0.9991098226668258,0.9991098226668258,46053881610.6317
tether,2024-08-30 00:00:00,0.9997542313781328,0.9997542313781328,0.9997542313781328,0.9997542313781328,47011640323.28129
tether,2024-08-31 00:00:00,1.0001679744835195,1.0001679744835195,1.0001679744835195,1.0001679744835195,48813887050.41809
tether,2024-09-01 00:00:00,0.9998489122998646,0.9998489122998646,0.9998489122998646,0.9998489122998646,20769126182.80864
tether,2024-09-02 00:00:00,1.000524959314262,1.000524959314262,1.000524959314262,1.000524959314262,29488213878.951893
tether,2024-09-03 00:00:00,0.9999746484069576,0.9999746484069576,0.9999746484069576,0.9999746484069576,42068207224.32551
tether,2024-09-04 00:00:00,0.998101450592515,0.998101450592515,0.998101450592515,0.998101450592515,33084781732.39652
tether,2024-09-05 00:00:00,1.0000618232116059,1.0000618232116059,1.0000618232116059,1.0000618232116059,41088575111.38053
tether,2024-09-06 00:00:00,0.9995413058748812,0.9995413058748812,0.9995413058748812,0.9995413058748812,40416688203.03092
tether,2024-09-07 00:00:00,1.0000167425498185,1.0000167425498185,1.0000167425498185,1.0000167425498185,69223960493.4397
tether,2024-09-08 00:00:00,1.000204354128004,1.000204354128004,1.000204354128004,1.000204354128004,29962549103.339977
tether,2024-09-09 00:00:00,0.9992475518507435,0.9992475518507435,0.9992475518507435,0.9992475518507435,28203740261.758167
tether,2024-09-10 00:00:00,0.9995366778015586,0.9995366778015586,0.9995366778015586,0.9995366778015586,51279937261.611115
tether,2024-09-11 00:00:00,1.000199562335115,1.000199562335115,1.000199562335115,1.000199562335115,39791627344.81422
tether,2024-09-12 00:00:00,0.999855942473032,0.999855942473032,0.999855942473032,0.999855942473032,46892204688.59078
tether,2024-09-13 00:00:00,0.9997532775780804,0.9997532775780804,0.9997532775780804,0.9997532775780804,45211119836.10348
tether,2024-09-14 00:00:00,1.000749941348357,1.000749941348357,1.000749941348357,1.000749941348357,47234088508.699585
tether,2024-09-15 00:00:00,1.0003429827085457,1.0003429827085457,1.0003429827085457,1.0003429827085457,23864442250.99478
tether,2024-09-16 00:00:00,1.000535983437497,1.000535983437497,1.000535983437497,1.000535983437497,29435832527.397
tether,2024-09-17 00:00:00,0.9993179426744909,0.9993179426744909,0.9993179426744909,0.9993179426744909,49170855406.54608
tether,2024-09-18 00:00:00,1.0001431977541406,1.0001431977541406,1.0001431977541406,1.0001431977541406,49764092454.580925
tether,2024-09-19 00:00:00,1.0015302583281835,1.0015302583281835,1.0015302583281835,1.0015302583281835,58478204684.645805
tether,2024-09-20 00:00:00,1.0000828783856601,1.0000828783856601,1.0000828783856601,1.0000828783856601,56647759491.81626
tether,2024-09-21 00:00:00,1.0002725884224046,1.0002725884224046,1.0002725884224046,1.0002725884224046,54981143266.31666
tether,2024-09-22 00:00:00,0.999846938399153,0.999846938399153,0.999846938399153,0.999846938399153,26859488672.773
tether,2024-09-23 00:00:00,1.000259784128336,1.000259784128336,1.000259784128336,1.000259784128336,36455606046.654884
tether,2024-09-24 00:00:00,0.9999198599003479,0.9999198599003479,0.9999198599003479,0.9999198599003479,49208868070.452896
